IDNUMBO;PRODA;UGBBO;RATIOBO;;IDNUMCA;UGBCA;PRODA;RATIOCA;;IDNUMHE;UGBHE;PRODA;RATIOHE;;IDNUMOV;UGBOV;PRODA;RATIOOV;;IDNUMPO;UGBPO;PRODA;RATIOPO;;TDTE3;;ZENVI
3167;5349;1;5349;;33968;1;85768,96;85768,96;;3454;1;0;0;;31267;1;425;425;;47547;1;1189;1189;;148301;;0
5146;35335,76;1;35335,76;;40356;1;14818,9;14818,9;;18823;1;1148;1148;;41754;1;218517;218517;;49017;1;6627,16;6627,16;;126166;;0
5354;39672,36;1;39672,36;;43459;1;60;60;;22606;1;0;0;;41773;1;1030905;1030905;;49345;1;771,47;771,47;;64034.6;;0
5473;13208;1;13208;;44305;1;23469,31;23469,31;;25301;1;0;0;;43049;1;-180;-180;;48684;1;-90;-90;;259020.86;;0
7098;218,18;1;218,18;;45244;1;16307,61;16307,61;;29631;1;0;0;;44528;1;302944;302944;;41884;1;3,72;3,72;;93942;;0
8097;328;1;328;;45694;1;141010;141010;;29792;1;7045;7045;;44927;1;0;0;;44054;1;4968,04;4968,04;;490795;;1
27943;-1385,2;1;-1385,2;;48096;1;49183,27;49183,27;;31267;1;425;425;;45195;1;313390,95;313390,95;;48176;1;16319;16319;;512215;;0
30702;108875,16;1;108875,16;;41196;1;94365,54;94365,54;;31910;1;0;0;;45663;1;67080,58;67080,58;;45927;1;18638;18638;;31054;;0
34946;391950;1;391950;;48085;1;6538;6538;;32465;1;98612;98612;;45822;1;76627;76627;;46234;1;34899;34899;;38145.45;;0
37184;2329;1;2329;;21137;1;-4115,04;-4115,04;;32959;1;-1500;-1500;;46098;1;389594;389594;;48719;1;10056,93;10056,93;;178821;;0
38677;112147,75;1;112147,75;;48051;1;21505,62;21505,62;;34913;1;0;0;;46326;1;736864;736864;;44765;1;18129;18129;;171113;;0
39428;64121,76;1;64121,76;;47302;1;30335;30335;;35169;1;0;0;;48037;1;938,65;938,65;;43013;1;28605,41;28605,41;;47268.11;;0
39522;0;1;0;;44222;1;196709,06;196709,06;;35745;1;0;0;;48525;1;480,68;480,68;;48363;1;42391;42391;;9119;;0
40243;1110;1;1110;;46831;1;76293,95;76293,95;;37143;1;0;0;;48582;1;10712;10712;;29347;1;11998;11998;;275815.42;;0
40855;316873;1;316873;;34319;1;11015;11015;;37145;1;-2000;-2000;;48645;1;445;445;;39374;1;748;748;;306619.63;;0
41196;94365,54;1;94365,54;;45718;1;30155,76;30155,76;;37326;1;680;680;;48955;1;-325;-325;;48605;1;42832,6;42832,6;;74296;;0
41964;-1370;1;-1370;;35828;1;63790;63790;;37495;1;0;0;;48980;1;0;0;;48948;1;65658;65658;;329302.54;;0
42485;-3633;1;-3633;;37381;1;45966;45966;;37549;1;0;0;;49012;1;898;898;;35467;1;23440,39;23440,39;;238907;;0
42765;0;1;0;;18406;2;6555;3277,5;;38271;1;0;0;;49316;1;0;0;;43630;1;24269,36;24269,36;;136039;;0
43076;2201241,4;1;2201241,4;;45708;2;3684,21;1842,105;;38800;1;0;0;;48958;1;8074;8074;;45564;1;85532,53;85532,53;;867334.65;;0
43569;3753;1;3753;;46137;2;9835,11;4917,555;;39003;1;-355,34;-355,34;;39956;1;1152,73;1152,73;;45718;1;30155,76;30155,76;;102483;;0
44493;0;1;0;;46873;2;14642,82;7321,41;;39375;1;-2042;-2042;;48449;1;3772,75;3772,75;;47684;1;32641;32641;;196406;;0
44512;143528;1;143528;;47165;2;-853,01;-426,505;;39463;1;-500;-500;;37576;1;171,47;171,47;;35442;1;92765,08;92765,08;;37645;;0
44525;546;1;546;;48062;2;37,2;18,6;;40904;1;-300;-300;;48499;1;3434,22;3434,22;;35882;1;28735;28735;;48575;;0
45658;951631,72;1;951631,72;;49155;2;-28679,74;-14339,87;;40986;1;0;0;;37908;1;1310520,73;1310520,73;;39881;1;114767;114767;;451651;;0
45712;-62055;1;-62055;;49345;2;771,47;385,735;;41602;1;0;0;;46341;1;5406,48;5406,48;;49453;1;89240;89240;;75751;;0
46135;-517,77;1;-517,77;;49360;2;1385,62;692,81;;41754;1;218517;218517;;47184;1;4741,83;4741,83;;35828;1;63790;63790;;276631;;0
46498;74811;1;74811;;36158;2;76108;38054;;41773;1;1030905;1030905;;46227;1;11850,5;11850,5;;42286;1;124836,08;124836,08;;174439;;0
46800;800;1;800;;37576;3;171,47;57,15666667;;42434;1;30;30;;44893;1;467;467;;40518;1;81666;81666;;145498.84;;0
46879;160564;1;160564;;42130;3;-1753,35;-584,45;;43049;1;-180;-180;;48270;1;5716;5716;;48499;1;3434,22;3434,22;;74063.39;;0
47197;4295;1;4295;;44392;3;2515,92;838,64;;43072;1;0;0;;48998;1;6389;6389;;46341;1;5406,48;5406,48;;60266.5;;0
47229;223;1;223;;47541;3;710,8;236,9333333;;43089;1;0;0;;48496;1;14344,26;14344,26;;35229;1;90886;90886;;176351;;0
47305;108113;1;108113;;48409;3;4345;1448,333333;;43897;1;52773,36;52773,36;;47488;1;-21827,83;-21827,83;;43497;1;16614;16614;;98858;;0
47360;165250,26;1;165250,26;;48499;3;3434,22;1144,74;;43906;1;0;0;;48091;1;10322,51;10322,51;;35366;1;140782;140782;;348602;;0
47659;3630,59;1;3630,59;;48684;3;-90;-30;;44486;1;0;0;;32942;1;25522,89;25522,89;;41392;1;80883;80883;;85682;;0
47712;164752;1;164752;;49159;3;-455;-151,6666667;;44528;1;302944;302944;;37468;1;17574;17574;;41825;1;57347,74;57347,74;;218854.78;;0
47826;7347;1;7347;;46860;3;46379;15459,66667;;44691;1;-200;-200;;3958;1;1863398;1863398;;49155;1;-28679,74;-28679,74;;46230.66;;0
47842;41792,93;1;41792,93;;42183;3;3266;1088,666667;;44927;1;0;0;;35229;1;90886;90886;;46955;1;68138;68138;;14074.16;;0
48074;16239;1;16239;;45096;3;16699;5566,333333;;45044;1;4673;4673;;47390;1;66446,56;66446,56;;48963;1;14720,95;14720,95;;65236.07;;0
48131;92199;1;92199;;37796;3;41685,04;13895,01333;;45195;1;313390,95;313390,95;;46287;1;-2008,84;-2008,84;;45096;1;16699;16699;;21267.35;;0
48503;7993;1;7993;;48419;3;12946,79;4315,596667;;45348;1;0;0;;43497;1;16614;16614;;48741;1;10802;10802;;112623;;0
48718;111107;1;111107;;34810;4;20308;5077;;45485;1;262756,36;262756,36;;47961;1;44791;44791;;46252;1;27270;27270;;42884;;0
48736;6361;1;6361;;35741;4;53376;13344;;45663;1;67080,58;67080,58;;44867;1;9138,96;9138,96;;34810;1;20308;20308;;191409;;0
48743;926;1;926;;40803;4;-531;-132,75;;45822;1;76627;76627;;36652;1;21008,43;21008,43;;3646;2;6949;3474,5;;198041.11;;0
48958;8074;1;8074;;41694;4;248,45;62,1125;;46098;1;389594;389594;;42759;1;8713;8713;;35609;2;3662;1831;;12840;;0
49017;6627,16;1;6627,16;;41884;4;3,72;0,93;;46202;1;118661,26;118661,26;;47646;1;39666,71;39666,71;;49339;2;6818;3409;;19647;;0
49135;3224;1;3224;;44054;4;4968,04;1242,01;;46326;1;736864;736864;;48480;1;35846,29;35846,29;;43765;2;76058,47;38029,235;;329947.97;;0
49284;288339,66;1;288339,66;;44370;4;5849,32;1462,33;;46543;1;0;0;;39648;1;81568,75;81568,75;;36196;2;68737;34368,5;;156607;;0
49366;14082,5;1;14082,5;;45580;4;1478;369,5;;46809;1;0;0;;47266;1;36527,51;36527,51;;49517;2;138509,95;69254,975;;1118252;;0
49373;976;1;976;;47184;4;4741,83;1185,4575;;46937;1;324881;324881;;37123;1;8576,68;8576,68;;25496;2;70079;35039,5;;1325695;;0
1743;85402;2;42701;;47838;4;984,7;246,175;;47108;1;1505953;1505953;;44207;1;26174;26174;;46219;2;59864,3;29932,15;;352859;;0
6857;3071;2;1535,5;;48456;4;16;4;;47588;1;0;0;;40436;1;48551,63;48551,63;;40436;2;48551,63;24275,815;;347870;;0
8250;82099,37;2;41049,685;;49348;4;864;216;;47622;1;0;0;;31060;1;40461,18;40461,18;;48699;2;16869,88;8434,94;;50830;;0
23580;57287,81;2;28643,905;;46287;4;-2008,84;-502,21;;47967;1;0;0;;48382;1;63079;63079;;47950;2;24465;12232,5;;132874;;0
33829;-2904;2;-1452;;49048;4;18517;4629,25;;48037;1;938,65;938,65;;49218;1;44127;44127;;49366;2;14082,5;7041,25;;190901;;0
38213;-347,51;2;-173,755;;47467;4;38948;9737;;48343;1;0;0;;43494;1;19979;19979;;48920;3;13589;4529,666667;;104118;;0
40748;422174;2;211087;;36818;5;-16400;-3280;;48492;1;200;200;;34349;1;16860;16860;;44567;3;61314;20438;;19515;;0
41354;2450;2;1225;;36845;5;-664,55;-132,91;;48525;1;480,68;480,68;;37061;1;45996;45996;;48623;4;20000;5000;;113533;;0
41476;82569;2;41284,5;;44583;5;7128;1425,6;;48582;1;10712;10712;;49447;1;33789;33789;;45122;5;16389,27;3277,854;;69577;;0
41692;40;2;20;;44893;5;467;93,4;;48625;1;0;0;;41383;1;49794;49794;;48970;5;6923,61;1384,722;;560471;;0
41710;1494;2;747;;45904;5;-4000;-800;;48645;1;445;445;;48435;1;56146;56146;;48915;6;1300;216,6666667;;398859;;0
42260;1170;2;585;;45927;5;18638;3727,6;;48814;1;922112;922112;;32331;1;77917,61;77917,61;;47559;6;-1248;-208;;103355;;0
42445;2995;2;1497,5;;46483;5;6127;1225,4;;48955;1;-325;-325;;42463;1;20530;20530;;47405;7;-16260;-2322,857143;;117012;;0
42885;5705;2;2852,5;;47270;5;-8947;-1789,4;;48980;1;0;0;;48598;1;51157,03;51157,03;;47563;7;1200;171,4285714;;17340;;0
43029;3575;2;1787,5;;48067;5;-388;-77,6;;48997;1;0;0;;29102;1;70215,64;70215,64;;47686;7;-17077;-2439,571429;;31714;;0
43950;22372,7;2;11186,35;;48547;5;2300,5;460,1;;49012;1;898;898;;45230;1;40792;40792;;47730;7;12197;1742,428571;;27990;;1
44228;2042;2;1021;;48692;5;4606;921,2;;49279;1;205317,54;205317,54;;41367;1;48432,92;48432,92;;48732;7;-69386,96;-9912,422857;;380468;;0
44247;-2270;2;-1135;;48698;5;3200,09;640,018;;49316;1;0;0;;42967;1;90936,92;90936,92;;45356;7;124546,86;17792,40857;;131303;;0
44822;2322;2;1161;;48921;5;4824;964,8;;49477;1;71558;71558;;46173;1;59661;59661;;44049;7;6986,52;998,0742857;;8908;;0
45202;3000;2;1500;;48922;5;9676;1935,2;;3167;1;5349;5349;;42162;1;31056,26;31056,26;;48078;8;-35271,55;-4408,94375;;520492;;0
45238;3656;2;1828;;49193;5;673;134,6;;7098;1;218,18;218,18;;47995;1;15982;15982;;48914;8;-1555;-194,375;;104887.83;;0
45369;1879;2;939,5;;49386;5;13144;2628,8;;8097;1;328;328;;34319;1;11015;11015;;49395;8;3610;451,25;;135955;;0
45385;62804;2;31402;;41822;5;30049,86;6009,972;;27943;1;-1385,2;-1385,2;;44983;1;106016,59;106016,59;;38450;8;106382;13297,75;;139360;;0
45536;377;2;188,5;;46770;5;52417;10483,4;;30702;1;108875,16;108875,16;;43770;1;87973,03;87973,03;;36919;8;208122;26015,25;;89806.66;;0
45540;2303;2;1151,5;;34649;5;95579,32;19115,864;;34946;1;391950;391950;;8374;1;74848,45;74848,45;;47488;8;-21827,83;-2728,47875;;473651.94;;0
46148;1580;2;790;;42748;5;18241;3648,2;;37184;1;2329;2329;;39026;1;62378,13;62378,13;;31683;8;38597;4824,625;;353634.06;;0
46323;167116;2;83558;;29767;6;-1536,75;-256,125;;38677;1;112147,75;112147,75;;37719;1;131455,44;131455,44;;48913;9;7200;800;;306245.79;;0
46574;3001;2;1500,5;;45111;6;-1513;-252,1666667;;39522;1;0;0;;35366;1;140782;140782;;48916;9;5650;627,7777778;;182201;;0
46863;3828;2;1914;;46728;6;-46;-7,666666667;;40243;1;1110;1110;;40636;1;100966;100966;;49340;9;8248;916,4444444;;154035.39;;1
46865;3517;2;1758,5;;47369;6;-4961;-826,8333333;;40855;1;316873;316873;;42788;1;18508,61;18508,61;;48757;9;32365;3596,111111;;5463;;0
47133;31038,85;2;15519,425;;47549;6;11201;1866,833333;;41964;1;-1370;-1370;;44540;1;88669,81;88669,81;;49104;9;47370;5263,333333;;144200;;0
47205;6954;2;3477;;47554;6;2270;378,3333333;;42765;1;0;0;;44806;1;141604;141604;;47561;10;3199;319,9;;58538;;0
47354;2653,64;2;1326,82;;48036;6;-2080;-346,6666667;;43076;1;2201241,4;2201241,4;;35209;1;121834,18;121834,18;;38449;10;91946;9194,6;;94372;;0
47384;160;2;80;;48047;6;1306,4;217,7333333;;43569;1;3753;3753;;35318;1;103955,16;103955,16;;42626;10;116072,15;11607,215;;27093;;0
47976;218256,33;2;109128,165;;48270;6;5716;952,6666667;;44493;1;0;0;;39304;1;68013;68013;;46871;10;43517,04;4351,704;;327264;;0
48085;6538;2;3269;;48596;6;-6310;-1051,666667;;44512;1;143528;143528;;48463;1;709023,29;709023,29;;45188;11;13221;1201,909091;;332570;;0
48110;2111994;2;1055997;;49387;6;7960;1326,666667;;44525;1;546;546;;48512;1;26999;26999;;46305;11;90487;8226,090909;;57776.84;;0
48163;92072;2;46036;;43874;6;1569,68;261,6133333;;45658;1;951631,72;951631,72;;41503;1;124145;124145;;44033;11;115634;10512,18182;;25358;;0
48278;-344;2;-172;;43231;6;40394,86;6732,476667;;45712;1;-62055;-62055;;3335;1;47131;47131;;49385;12;-5050;-420,8333333;;113316.4;;0
48374;962;2;481;;39359;7;3887;555,2857143;;46135;1;-517,77;-517,77;;47934;1;37938;37938;;43117;12;48785,12;4065,426667;;0;;0
48381;132160;2;66080;;46118;7;2306;329,4285714;;46800;1;800;800;;38472;1;47197;47197;;43997;12;33366;2780,5;;255512.61;;0
48689;35007,71;2;17503,855;;46785;7;-789,43;-112,7757143;;46879;1;160564;160564;;46929;1;34563;34563;;48186;12;13030,83;1085,9025;;515411.07;;0
48986;63159,14;2;31579,57;;46949;7;8562;1223,142857;;47360;1;165250,26;165250,26;;34761;1;72902,25;72902,25;;47557;13;-5000;-384,6153846;;156337;;0
49396;7120;2;3560;;48496;7;14344,26;2049,18;;47659;1;3630,59;3630,59;;34290;1;122910,61;122910,61;;45581;13;150201,78;11553,98308;;191981.51;;0
49462;3940;2;1970;;48541;7;474,92;67,84571429;;47712;1;164752;164752;;43931;1;101940,46;101940,46;;47453;13;33330;2563,846154;;123810;;1
2292;23516;3;7838,666667;;48612;7;2428,46;346,9228571;;48131;1;92199;92199;;44257;1;166384;166384;;47556;14;49400;3528,571429;;73833.58;;0
5708;37999;3;12666,33333;;48685;7;6383;911,8571429;;48718;1;111107;111107;;44408;1;74426,61;74426,61;;47192;14;2277;162,6428571;;188215.38;;0
9461;25405;3;8468,333333;;48920;7;13589;1941,285714;;48743;1;926;926;;42965;1;214075,91;214075,91;;48973;14;143037,56;10216,96857;;26335;;1
22263;5875;3;1958,333333;;43970;7;3012,85;430,4071429;;48958;1;8074;8074;;47468;1;56768;56768;;38018;14;25614;1829,571429;;97169.93;;0
32346;-27571;3;-9190,333333;;41674;7;27475;3925;;49017;1;6627,16;6627,16;;47964;1;123491;123491;;41300;15;242784;16185,6;;122696.52;;0
34122;907;3;302,3333333;;49275;7;28210,52;4030,074286;;49135;1;3224;3224;;45603;1;67883;67883;;45163;15;37762;2517,466667;;203237.92;;0
35752;7295;3;2431,666667;;46119;7;40360,49;5765,784286;;49284;1;288339,66;288339,66;;39400;1;49100;49100;;46312;16;92662;5791,375;;56587;;0
37116;6650;3;2216,666667;;43762;8;104604,93;13075,61625;;49373;1;976;976;;42619;2;3193;1596,5;;20348;17;115451;6791,235294;;12822;;0
37908;1310520,73;3;436840,2433;;43852;8;3663;457,875;;43459;1;60;60;;44347;2;2624,06;1312,03;;43015;17;682758,54;40162,26706;;203888;;0
39207;50196,88;3;16732,29333;;44925;8;6108;763,5;;39956;2;1152,73;576,365;;45632;2;2950;1475;;37097;17;21985,15;1293,244118;;244300;;0
39975;6014;3;2004,666667;;44941;8;1604;200,5;;41922;2;0;0;;45935;2;975;487,5;;47127;18;164280;9126,666667;;197471;;0
40113;9000;3;3000;;46478;8;3366;420,75;;42619;2;3193;1596,5;;47187;2;390,5;195,25;;47473;18;115125;6395,833333;;11396;;0
40401;40082,48;3;13360,82667;;49317;8;144;18;;44347;2;2624,06;1312,03;;49104;2;47370;23685;;48758;18;43328;2407,111111;;229686.68;;0
40856;42494;3;14164,66667;;49398;8;11117;1389,625;;45632;2;2950;1475;;49315;2;-1590;-795;;44512;19;143528;7554,105263;;156682.41;;0
41232;10200,95;3;3400,316667;;47229;8;223;27,875;;45935;2;975;487,5;;48409;2;4345;2172,5;;33603;19;82900;4363,157895;;190085;;0
41517;0;3;0;;46859;8;3003;375,375;;46215;2;0;0;;42183;2;3266;1633;;44641;19;29484;1551,789474;;106719.15;;0
42117;3120,81;3;1040,27;;43680;8;133534;16691,75;;47187;2;390,5;195,25;;43591;2;29875;14937,5;;48507;19;484254,94;25487,10211;;56326;;0
42462;6670;3;2223,333333;;39938;9;12560;1395,555556;;48370;2;-400;-200;;47242;2;20550;10275;;39121;19;201256;10592,42105;;206271.09;;0
42770;7859;3;2619,666667;;44349;9;2728;303,1111111;;48449;2;3772,75;1886,375;;44766;2;40406;20203;;41534;20;229706;11485,3;;66940.48;;0
43153;10085;3;3361,666667;;44694;9;723,2;80,35555556;;48712;2;0;0;;46162;2;19665;9832,5;;48362;20;215415;10770,75;;38692.05;;0
43236;7891,92;3;2630,64;;44977;9;6359;706,5555556;;49104;2;47370;23685;;48478;2;99333,92;49666,96;;35307;21;132727;6320,333333;;106095;;0
43970;3012,85;3;1004,283333;;45573;9;2747;305,2222222;;49315;2;-1590;-795;;39171;2;68283;34141,5;;44527;21;101246,82;4821,277143;;324455;;0
44169;7731;3;2577;;47795;9;115122;12791,33333;;49322;2;0;0;;46087;2;2005;1002,5;;35597;21;24031;1144,333333;;165343;;0
44234;871;3;290,3333333;;47235;9;43210;4801,111111;;6857;2;3071;1535,5;;49513;2;69697,6;34848,8;;37047;21;121200,14;5771,435238;;76717;;0
44963;295635;3;98545;;48649;9;65199;7244,333333;;8250;2;82099,37;41049,685;;41392;2;80883;40441,5;;44645;22;82579;3753,590909;;127530;;0
45081;10690;3;3563,333333;;47949;9;82342;9149,111111;;23580;2;57287,81;28643,905;;45831;2;78524;39262;;47406;22;31002;1409,181818;;22947;;0
45145;309008;3;103002,6667;;31274;9;80031,56;8892,395556;;38213;2;-347,51;-173,755;;38383;2;74654,61;37327,305;;48059;22;155987;7090,318182;;58262;;0
46860;46379;3;15459,66667;;46950;10;10070;1007;;40748;2;422174;211087;;39476;2;207588;103794;;44463;22;220016,71;10000,75955;;13178;;0
47241;19832;3;6610,666667;;48041;10;11109,8;1110,98;;41354;2;2450;1225;;24115;3;7167;2389;;47299;22;300152;13643,27273;;27962;;0
47318;550665,52;3;183555,1733;;47830;11;4779;434,4545455;;41476;2;82569;41284,5;;31356;3;6049;2016,333333;;35527;23;42097;1830,304348;;192567.3;;0
47356;445235,13;3;148411,71;;48043;11;-2839;-258,0909091;;41692;2;40;20;;36322;3;88317,15;29439,05;;43187;23;84719;3683,434783;;160796.64;;1
47558;2389;3;796,3333333;;48452;11;8783;798,4545455;;41710;2;1494;747;;38487;3;2623;874,3333333;;44625;24;36162;1506,75;;95578.98;;0
47559;-1248;3;-416;;47197;11;4295;390,4545455;;42445;2;2995;1497,5;;48186;3;13030,83;4343,61;;47254;24;30050,45;1252,102083;;467057;;0
47561;3199;3;1066,333333;;47826;11;7347;667,9090909;;42885;2;5705;2852,5;;48959;3;6845;2281,666667;;40797;25;39031;1561,24;;481260;;1
47637;8110;3;2703,333333;;33829;11;-2904;-264;;43029;2;3575;1787,5;;18406;3;6555;2185;;36654;26;214906,23;8265,624231;;31906;;0
47939;9498;3;3166;;40696;11;24767,09;2251,553636;;44228;2;2042;1021;;47744;3;17825;5941,666667;;31521;26;70487;2711,038462;;372576.98;;0
48014;254998,78;3;84999,59333;;48044;11;54959,88;4996,352727;;44247;2;-2270;-1135;;48770;3;9357;3119;;38709;26;285863;10994,73077;;775106;;0
48336;9888;3;3296;;1819;11;329037,59;29912,50818;;44822;2;2322;1161;;47387;3;10304;3434,666667;;48513;26;214523;8250,884615;;302303.48;;0
49024;-2000;3;-666,6666667;;30320;11;47152;4286,545455;;45202;2;3000;1500;;4085;3;20701;6900,333333;;39304;26;68013;2615,884615;;447847.38;;0
49297;112714,99;3;37571,66333;;47978;11;80248,33;7295,302727;;45238;2;3656;1828;;48782;3;25501,52;8500,506667;;47329;27;222207;8229,888889;;39002;;0
5743;192189;4;48047,25;;34365;12;4753;396,0833333;;45369;2;1879;939,5;;47617;3;53849;17949,66667;;41457;27;80582;2984,518519;;50676.26;;0
8270;13049,03;4;3262,2575;;48074;12;16239;1353,25;;45536;2;377;188,5;;38554;3;64227;21409;;40527;28;156859;5602,107143;;51841;;0
9458;17767;4;4441,75;;40518;12;81666;6805,5;;45540;2;2303;1151,5;;41825;3;57347,74;19115,91333;;48796;28;16678;595,6428571;;160291.26;;0
29806;12032;4;3008;;43086;13;427;32,84615385;;46148;2;1580;790;;45072;3;77022;25674;;49291;28;209461,34;7480,762143;;124753;;0
31939;520980;4;130245;;37689;13;121558;9350,615385;;46323;2;167116;83558;;42031;3;40372;13457,33333;;46889;29;20310;700,3448276;;142438;;0
33005;9840;4;2460;;43007;14;4483,28;320,2342857;;46574;2;3001;1500,5;;42387;3;46627;15542,33333;;34557;29;163476;5637,103448;;134231;;0
35485;734949;4;183737,25;;45053;14;-19466;-1390,428571;;46863;2;3828;1914;;45624;3;80549,68;26849,89333;;46695;29;431771,32;14888,66621;;24694;;0
36873;147138;4;36784,5;;47241;14;19832;1416,571429;;46865;2;3517;1758,5;;36158;3;76108;25369,33333;;38887;29;49708;1714,068966;;31179.15;;0
38108;14660;4;3665;;46198;14;19292,53;1378,037857;;47205;2;6954;3477;;30706;3;28320;9440;;35932;30;332596;11086,53333;;144208.03;;0
38927;7838;4;1959,5;;39400;14;49100;3507,142857;;47354;2;2653,64;1326,82;;46342;3;109097;36365,66667;;44249;30;116606;3886,866667;;187949;;0
40615;10892;4;2723;;46101;15;7939;529,2666667;;47384;2;160;80;;37839;3;98545;32848,33333;;38973;31;24461;789,0645161;;37599.88;;0
40696;24767,09;4;6191,7725;;46319;15;9849;656,6;;47976;2;218256,33;109128,165;;49253;3;144761;48253,66667;;48790;31;181178;5844,451613;;25650.19;;0
41098;45866,4;4;11466,6;;47550;15;23613;1574,2;;48110;2;2111994;1055997;;31683;3;38597;12865,66667;;34275;32;232966;7280,1875;;347549;;0
42036;11598;4;2899,5;;48503;15;7993;532,8666667;;48278;2;-344;-172;;31766;3;111173,36;37057,78667;;43951;32;32718;1022,4375;;302599;;0
42465;1280,82;4;320,205;;9458;15;17767;1184,466667;;48374;2;962;481;;35009;3;371834;123944,6667;;34087;33;150280,76;4553,962424;;313729;;0
44571;10150,82;4;2537,705;;44882;15;39774,53;2651,635333;;48381;2;132160;66080;;3173;4;4334;1083,5;;49279;33;205317,54;6221,743636;;106420;;0
44586;-6293;4;-1573,25;;48477;16;16676;1042,25;;48689;2;35007,71;17503,855;;11028;4;11918;2979,5;;45740;33;53186;1611,69697;;46309.92;;0
45060;331228,9;4;82807,225;;43085;16;242864,93;15179,05813;;49462;2;3940;1970;;22139;4;11463;2865,75;;45815;33;288308;8736,606061;;8439;;0
45642;696766,49;4;174191,6225;;47350;17;13957,07;821,0041176;;45708;2;3684,21;1842,105;;43963;4;15003;3750,75;;48498;33;264665;8020,151515;;26162.3;;0
45669;13585,02;4;3396,255;;45506;17;243450;14320,58824;;47165;2;-853,01;-426,505;;47081;4;-2699,87;-674,9675;;48617;33;191332,03;5797,940303;;153711.89;;0
45697;2610;4;652,5;;47824;18;22166;1231,444444;;48062;2;37,2;18,6;;47374;4;276283;69070,75;;47462;33;351809;10660,87879;;267064.71;;1
46227;11850,5;4;2962,625;;46087;18;2005;111,3888889;;49345;2;771,47;385,735;;31891;4;67506;16876,5;;5158;34;25131;739,1470588;;109179;;0
46240;19320,42;4;4830,105;;44351;20;22588;1129,4;;49360;2;1385,62;692,81;;47558;4;2389;597,25;;48010;34;204412,82;6012,141765;;14150.89;;0
46250;276810,3;4;69202,575;;46912;20;8070;403,5;;24115;3;7167;2389;;49155;4;-28679,74;-7169,935;;48631;34;173703;5108,911765;;36986.1;;0
46341;5406,48;4;1351,62;;48518;20;5277;263,85;;31356;3;6049;2016,333333;;49393;4;5184;1296;;45148;34;225538;6633,470588;;174755.99;;0
46514;4160,92;4;1040,23;;44910;20;55242;2762,1;;36322;3;88317,15;29439,05;;48103;4;11280;2820;;48791;34;250998;7382,294118;;699457;;0
47265;11247,48;4;2811,87;;49143;21;120502;5738,190476;;38487;3;2623;874,3333333;;49384;4;9872;2468;;34800;34;69063,57;2031,281471;;297619.45;;0
47325;620766,6;4;155191,65;;47262;22;20411;927,7727273;;46821;3;472674,08;157558,0267;;49335;4;8320;2080;;40625;35;189529;5415,114286;;1040384.4;;1
47413;5075;4;1268,75;;47977;23;36218,63;1574,723043;;47741;3;0;0;;3456;4;33086;8271,5;;48335;35;296825;8480,714286;;15192;;0
47631;-4650;4;-1162,5;;45652;23;68737;2988,565217;;48186;3;13030,83;4343,61;;29569;4;28636;7159;;48367;35;190563;5444,657143;;94890;;0
47744;17825;4;4456,25;;45931;25;45898;1835,92;;48959;3;6845;2281,666667;;47089;4;18385;4596,25;;45145;35;309008;8828,8;;595569.45;;0
48053;31805,81;4;7951,4525;;48474;25;-3913;-156,52;;42260;3;1170;390;;44674;4;84427;21106,75;;46891;35;232776;6650,742857;;29385.08;;0
48058;14060;4;3515;;46093;25;1901;76,04;;22263;3;5875;1958,333333;;33696;4;31858,71;7964,6775;;41451;35;46694;1334,114286;;197368.57;;0
48287;-32413;4;-8103,25;;37590;26;-1239;-47,65384615;;32346;3;-27571;-9190,333333;;46955;4;68138;17034,5;;44629;35;291303;8322,942857;;116429.38;;0
48375;2694;4;673,5;;44903;30;257279;8575,966667;;34122;3;907;302,3333333;;45226;4;61775,68;15443,92;;33350;35;67631;1932,314286;;76308;;0
48433;-1508;4;-377;;43063;33;157158,83;4762,388788;;35752;3;7295;2431,666667;;49500;4;132608,2;33152,05;;48111;36;277992;7722;;81456;;0
48687;8162;4;2040,5;;44905;43;100710;2342,093023;;37116;3;6650;2216,666667;;40249;4;75294;18823,5;;48130;36;324246;9006,833333;;31513.15;;0
48691;127945,32;4;31986,33;;39958;46;52753;1146,804348;;39207;3;50196,88;16732,29333;;47472;4;163394;40848,5;;48754;36;270762;7521,166667;;77460.97;;0
48708;60064;4;15016;;;;;;;39975;3;6014;2004,666667;;40234;4;103577;25894,25;;31572;36;275063;7640,638889;;124600;;0
48762;445474,65;4;111368,6625;;;;;;;40113;3;9000;3000;;36985;4;158436;39609;;38605;36;345973;9610,361111;;205843.19;;0
48917;8408;4;2102;;;;;;;40856;3;42494;14164,66667;;40674;4;200645;50161,25;;40924;36;40592;1127,555556;;302217;;0
49163;142952;4;35738;;;;;;;41232;3;10200,95;3400,316667;;2345;5;9023;1804,6;;31951;36;245147;6809,638889;;444435;;0
49296;611600,22;4;152900,055;;;;;;;41517;3;0;0;;9352;5;64965;12993;;49172;37;191288,54;5169,960541;;27121;;0
49383;12340;4;3085;;;;;;;42117;3;3120,81;1040,27;;31873;5;20090,44;4018,088;;46937;37;324881;8780,567568;;68375;;0
49395;3610;4;902,5;;;;;;;42770;3;7859;2619,666667;;46734;5;18225;3645;;46877;37;319609;8638,081081;;126888.14;;0
